Local time in Kolkata / Dum Dum (airport),T,P0,P,U,DD,Ff,ff10,WW,W'W',c,VV,Td,
10.03.2020 20:00,26.0,757.9,758.2,54,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.5,16.0,
10.03.2020 19:30,26.0,757.4,757.7,58,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.5,17.0,
10.03.2020 19:00,27.0,757.4,757.7,51,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.5,16.0,
10.03.2020 18:30,28.0,756.6,756.9,45,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.5,15.0,
10.03.2020 18:00,28.0,756.6,756.9,45,Wind blowing from the west-northwest,2,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.5,15.0,
10.03.2020 17:30,29.0,756.6,756.9,43,Wind blowing from the west-northwest,3,,Haze,,Few clouds (10-30%) 600 m,3.8,15.0,
10.03.2020 17:00,29.0,756.6,756.9,43,Wind blowing from the west-northwest,3,,Haze,,No Significant Clouds,3.8,15.0,
10.03.2020 16:30,30.0,756.6,756.9,40,Wind blowing from the west,3,,Haze,,No Significant Clouds,4.0,15.0,
10.03.2020 16:00,30.0,757.4,757.7,43,Wind blowing from the west,3,,Haze,,Few clouds (10-30%) 3000 m,4.0,16.0,
10.03.2020 15:30,31.0,756.6,756.9,40,Wind blowing from the west-southwest,2,,Haze,,Few clouds (10-30%) 3000 m,4.0,16.0,
10.03.2020 15:00,30.0,757.4,757.7,43,Wind blowing from the west,2,,Haze,,No Significant Clouds,4.0,16.0,
10.03.2020 14:30,30.0,757.4,757.7,43,Wind blowing from the west,3,,Haze,,No Significant Clouds,4.0,16.0,
10.03.2020 14:00,30.0,757.9,758.2,46,Wind blowing from the north-northwest,3,,Haze,,No Significant Clouds,4.0,17.0,
10.03.2020 13:30,30.0,757.9,758.2,46,Wind blowing from the north,3,,Haze,,No Significant Clouds,4.0,17.0,
10.03.2020 13:00,29.0,757.9,758.2,45,Wind blowing from the north-west,2,,Haze,,No Significant Clouds,4.0,16.0,
10.03.2020 12:30,29.0,758.7,759.0,45,Wind blowing from the north-west,2,,Haze,,No Significant Clouds,4.0,16.0,
10.03.2020 12:00,28.0,758.7,759.0,48,Wind blowing from the north-west,2,,Haze,,No Significant Clouds,4.0,16.0,
10.03.2020 11:30,28.0,759.4,759.7,48,Wind blowing from the north-west,2,,Haze,,No Significant Clouds,3.8,16.0,
10.03.2020 11:00,27.0,760.2,760.5,51,Wind blowing from the west-southwest,2,,Haze,,No Significant Clouds,3.5,16.0,
10.03.2020 10:30,27.0,760.2,760.5,51,Wind blowing from the south-east,2,,Haze,,No Significant Clouds,3.5,16.0,
10.03.2020 10:00,27.0,760.2,760.5,54,Wind blowing from the south,2,,Haze,,No Significant Clouds,3.5,17.0,
10.03.2020 09:30,26.0,760.2,760.5,54,Wind blowing from the east-northeast,2,,Haze,,No Significant Clouds,3.2,16.0,
10.03.2020 09:00,24.0,760.2,760.5,65,Wind blowing from the north-northeast,2,,Haze,,No Significant Clouds,2.8,17.0,
10.03.2020 08:30,23.0,759.3,759.7,69,Calm  no wind,0,,Haze,,No Significant Clouds,2.8,17.0,
10.03.2020 08:00,21.0,759.3,759.7,73,Calm  no wind,0,,Haze,,No Significant Clouds,2.6,16.0,
10.03.2020 07:30,20.0,759.3,759.7,83,Wind blowing from the north,1,,Mist,,No Significant Clouds,2.4,17.0,
10.03.2020 07:00,19.0,759.3,759.7,83,Calm  no wind,0,,Mist,,No Significant Clouds,2.4,16.0,
10.03.2020 06:30,18.0,758.6,759.0,88,Calm  no wind,0,,Mist,,No Significant Clouds,2.4,16.0,
10.03.2020 06:00,18.0,757.8,758.2,88,Calm  no wind,0,,Mist,,No Significant Clouds,2.5,16.0,
10.03.2020 05:30,19.0,757.8,758.2,83,Calm  no wind,0,,Mist,,No Significant Clouds,2.8,16.0,
10.03.2020 04:30,19.0,757.3,757.7,83,Calm  no wind,0,,Mist,,No Significant Clouds,3.0,16.0,
10.03.2020 04:00,19.0,757.3,757.7,83,Wind blowing from the north-west,2,,Haze,,No Significant Clouds,3.2,16.0,
10.03.2020 03:30,19.0,757.3,757.7,83,Calm  no wind,0,,Haze,,No Significant Clouds,3.2,16.0,
10.03.2020 03:00,19.0,757.3,757.7,83,Calm  no wind,0,,Haze,,No Significant Clouds,3.2,16.0,
10.03.2020 02:30,19.0,757.3,757.7,83,Calm  no wind,0,,Haze,,No Significant Clouds,3.2,16.0,
10.03.2020 02:00,19.0,757.3,757.7,83,Calm  no wind,0,,Haze,,No Significant Clouds,3.2,16.0,
10.03.2020 01:30,19.0,757.3,757.7,83,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,16.0,
10.03.2020 01:00,20.0,757.8,758.2,78,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,16.0,
10.03.2020 00:30,20.0,757.8,758.2,78,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,16.0,
10.03.2020 00:00,20.0,757.8,758.2,78,Wind blowing from the north-northeast,2,,Haze,,No Significant Clouds,3.5,16.0,
09.03.2020 23:30,21.0,757.8,758.2,73,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,16.0,
09.03.2020 23:00,22.0,758.6,759.0,69,Wind blowing from the north-northeast,2,,Haze,,No Significant Clouds,3.5,16.0,
09.03.2020 22:30,22.0,758.6,759.0,69,Wind blowing from the north,2,,Haze,,No Significant Clouds,3.5,16.0,
09.03.2020 22:00,22.0,758.6,759.0,69,Wind blowing from the north,2,,Haze,,No Significant Clouds,3.5,16.0,
09.03.2020 21:30,23.0,758.6,759.0,65,Wind blowing from the north-northwest,2,,Haze,,No Significant Clouds,3.5,16.0,
09.03.2020 21:00,23.0,758.6,759.0,65,Calm  no wind,0,,Haze,,Few clouds (10-30%) 3000 m,3.5,16.0,
09.03.2020 20:30,24.0,758.7,759.0,57,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,15.0,
09.03.2020 20:00,24.0,757.9,758.2,57,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,15.0,
09.03.2020 19:30,25.0,757.4,757.7,54,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,15.0,
09.03.2020 19:00,26.0,757.4,757.7,51,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,15.0,
09.03.2020 18:30,26.0,756.6,756.9,51,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,15.0,
09.03.2020 18:00,27.0,756.6,756.9,48,Wind blowing from the west,2,,Haze,,No Significant Clouds,3.5,15.0,
09.03.2020 17:30,28.0,755.9,756.2,48,Wind blowing from the west-northwest,2,,Haze,,No Significant Clouds,3.5,16.0,
09.03.2020 17:00,29.0,756.6,756.9,45,Wind blowing from the west,3,,Haze,,No Significant Clouds,3.8,16.0,
09.03.2020 16:30,29.0,756.6,756.9,45,Wind blowing from the west,3,,Haze,,No Significant Clouds,3.8,16.0,
09.03.2020 16:00,29.0,756.6,756.9,45,Wind blowing from the west-northwest,3,,Haze,,No Significant Clouds,3.8,16.0,
09.03.2020 15:30,29.0,756.6,756.9,45,Wind blowing from the west-northwest,4,,Haze,,No Significant Clouds,4.0,16.0,
09.03.2020 15:00,29.0,757.4,757.7,45,Wind blowing from the west-northwest,3,,Haze,,No Significant Clouds,4.5,16.0,
09.03.2020 14:30,29.0,757.4,757.7,45,Wind blowing from the north-west,3,,Haze,,No Significant Clouds,4.8,16.0,
09.03.2020 14:00,29.0,757.4,757.7,45,Wind blowing from the west-northwest,4,,Haze,,No Significant Clouds,5.0,16.0,
09.03.2020 13:30,29.0,757.9,758.2,45,Wind blowing from the north-west,2,,Haze,,No Significant Clouds,5.0,16.0,
09.03.2020 13:00,29.0,758.7,759.0,48,Wind blowing from the west-southwest,2,,Haze,,No Significant Clouds,5.0,17.0,
09.03.2020 12:30,29.0,758.7,759.0,48,Wind blowing from the north-northwest,3,,Haze,,No Significant Clouds,5.0,17.0,
09.03.2020 12:00,28.0,759.4,759.7,51,Wind blowing from the north-west,3,,Haze,,No Significant Clouds,5.0,17.0,
09.03.2020 11:30,28.0,759.4,759.7,55,Wind blowing from the north-west,3,,Haze,,Few clouds (10-30%) 600 m,4.5,18.0,
09.03.2020 11:00,27.0,759.4,759.7,54,Wind blowing from the north-northwest,3,,Haze,,Few clouds (10-30%) 600 m,4.5,17.0,
09.03.2020 10:30,27.0,760.2,760.5,54,Wind blowing from the north-northwest,2,,Haze,,Few clouds (10-30%) 600 m,4.0,17.0,
09.03.2020 10:00,26.0,760.2,760.5,54,Wind blowing from the north-northwest,3,,Haze,,Few clouds (10-30%) 600 m,3.8,16.0,
09.03.2020 09:30,26.0,760.2,760.5,58,Wind blowing from the north-northwest,3,,Haze,,No Significant Clouds,3.8,17.0,
09.03.2020 09:00,24.0,759.4,759.7,65,Wind blowing from the north-northeast,4,,Haze,,No Significant Clouds,3.5,17.0,
09.03.2020 08:30,24.0,759.4,759.7,65,Wind blowing from the north,2,,Haze,,No Significant Clouds,3.5,17.0,
09.03.2020 08:00,24.0,759.4,759.7,65,Wind blowing from the north,2,,Haze,,No Significant Clouds,3.5,17.0,
09.03.2020 07:30,22.0,759.3,759.7,73,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m,3.0,17.0,
09.03.2020 07:00,20.0,758.6,759.0,83,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,2.8,17.0,
09.03.2020 06:30,20.0,758.6,759.0,78,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 600 m  scattered clouds (40-50%) 3000 m,2.8,16.0,
09.03.2020 06:00,20.0,757.8,758.2,78,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 600 m  scattered clouds (40-50%) 3000 m,2.6,16.0,
09.03.2020 05:30,20.0,757.8,758.2,78,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 600 m  scattered clouds (40-50%) 3000 m,2.6,16.0,
09.03.2020 04:00,20.0,757.8,758.2,83,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 600 m,2.6,17.0,
09.03.2020 03:30,21.0,757.8,758.2,78,Calm  no wind,0,,Haze,,Scattered clouds (40-50%) 600 m,2.6,17.0,
09.03.2020 03:00,22.0,757.8,758.2,73,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m,2.6,17.0,
09.03.2020 02:30,23.0,757.9,758.2,69,Wind blowing from the north,2,,Haze,,Few clouds (10-30%) 600 m,2.6,17.0,
09.03.2020 02:00,23.0,757.9,758.2,69,Wind blowing from the north-northwest,2,,Haze,,Few clouds (10-30%) 600 m,2.6,17.0,
09.03.2020 01:30,23.0,757.9,758.2,69,Wind blowing from the north-northwest,2,,Haze,,Few clouds (10-30%) 600 m,2.6,17.0,
09.03.2020 01:00,23.0,757.9,758.2,69,Wind blowing from the west-northwest,2,,Haze,,Few clouds (10-30%) 600 m,2.6,17.0,
09.03.2020 00:30,23.0,758.6,759.0,69,Wind blowing from the west-northwest,2,,Haze,,Few clouds (10-30%) 600 m,2.8,17.0,
09.03.2020 00:00,24.0,758.7,759.0,65,Wind blowing from the north-west,3,,Haze,,Few clouds (10-30%) 600 m,2.8,17.0,
08.03.2020 23:30,24.0,758.7,759.0,78,Wind blowing from the north-west,2,,Haze,,No Significant Clouds,2.8,20.0,
08.03.2020 23:00,24.0,757.9,758.2,78,Calm  no wind,0,,Haze,,No Significant Clouds,2.8,20.0,
08.03.2020 22:30,24.0,758.7,759.0,78,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m,2.8,20.0,
08.03.2020 22:00,25.0,758.7,759.0,74,Calm  no wind,0,,Haze,,Few clouds (10-30%) 600 m,2.8,20.0,
08.03.2020 21:30,25.0,758.7,759.0,74,Calm  no wind,0,,Haze,,No Significant Clouds,3.2,20.0,
08.03.2020 21:00,25.0,758.7,759.0,79,Calm  no wind,0,,Haze,,No Significant Clouds,3.2,21.0,
08.03.2020 20:30,25.0,757.9,758.2,79,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,21.0,
08.03.2020 20:00,25.0,757.9,758.2,74,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,20.0,
08.03.2020 19:30,26.0,757.9,758.2,70,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,20.0,
08.03.2020 19:00,27.0,757.4,757.7,66,Calm  no wind,0,,Haze,,No Significant Clouds,3.5,20.0,
08.03.2020 18:30,27.0,757.4,757.7,66,Calm  no wind,0,,Haze,,No Significant Clouds,4.0,20.0,
08.03.2020 18:00,28.0,757.4,757.7,62,Calm  no wind,0,,Haze,,No Significant Clouds,4.0,20.0,
08.03.2020 17:30,28.0,756.6,756.9,62,Wind blowing from the north-west,2,,Haze,,Few clouds (10-30%) 600 m,4.0,20.0,
08.03.2020 17:00,29.0,756.6,756.9,55,Wind blowing from the north-west,2,,Haze,,Scattered clouds (40-50%) 600 m,4.5,19.0,
08.03.2020 16:30,30.0,756.6,756.9,52,Wind blowing from the north-west,3,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,4.5,19.0,
08.03.2020 16:00,30.0,757.4,757.7,59,Wind blowing from the north-northwest,2,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,4.5,21.0,
08.03.2020 15:30,30.0,757.4,757.7,59,Wind blowing from the north-west,2,,Haze,,Scattered clouds (40-50%) 600 m,4.5,21.0,
08.03.2020 15:00,30.0,757.4,757.7,59,Wind blowing from the north-northeast,3,,Haze,,Scattered clouds (40-50%) 600 m,4.5,21.0,
08.03.2020 14:30,29.0,757.4,757.7,62,Wind blowing from the north-northeast,3,,Haze,,Scattered clouds (40-50%) 600 m,4.0,21.0,
08.03.2020 14:00,29.0,757.9,758.2,62,Wind blowing from the north-west,4,,Haze,,Scattered clouds (40-50%) 600 m,4.0,21.0,
08.03.2020 13:30,28.0,757.9,758.2,66,Wind blowing from the north-west,4,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,4.0,21.0,
08.03.2020 13:00,28.0,758.7,759.0,70,Wind blowing from the west-northwest,3,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.5,22.0,
08.03.2020 12:30,27.0,758.7,759.0,74,Wind blowing from the west,3,,Haze,,Scattered clouds (40-50%) 600 m  scattered clouds (40-50%) 3000 m,3.5,22.0,
08.03.2020 12:00,26.0,758.7,759.0,79,Wind blowing from the west,3,,Haze,,Scattered clouds (40-50%) 600 m  scattered clouds (40-50%) 3000 m,3.5,22.0,
08.03.2020 11:30,26.0,759.4,759.7,79,Wind blowing from the west,3,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.5,22.0,
08.03.2020 11:00,26.0,760.2,760.5,79,Wind blowing from the west-northwest,3,,Haze,,Few clouds (10-30%) 600 m  scattered clouds (40-50%) 3000 m,3.5,22.0,
08.03.2020 10:30,25.0,760.2,760.5,79,Wind blowing from the west-northwest,4,,Haze,,Scattered clouds (40-50%) 540 m  scattered clouds (40-50%) 3000 m,3.2,21.0,
08.03.2020 10:00,24.0,760.2,760.5,83,Wind blowing from the west-northwest,3,,Haze,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,2.8,21.0,
08.03.2020 09:30,23.0,760.1,760.5,89,Wind blowing from the west-northwest,3,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 2700 m,2.8,21.0,
08.03.2020 09:00,23.0,760.1,760.5,89,Wind blowing from the west-northwest,3,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 2700 m,2.8,21.0,
08.03.2020 08:30,23.0,760.1,760.5,83,Wind blowing from the north-west,2,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 2700 m,2.8,20.0,
08.03.2020 08:00,22.0,760.1,760.5,88,Wind blowing from the north-northwest,3,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 2700 m,2.6,20.0,
08.03.2020 07:30,22.0,759.3,759.7,88,Wind blowing from the west-northwest,2,,Light rain,,Scattered clouds (40-50%) 450 m  few clouds (10-30%) 900 m  cumulonimbus clouds   broken clouds (60-90%) 2700 m,2.4,20.0,
08.03.2020 07:00,21.0,757.8,758.2,94,Wind blowing from the south-east,2,,Mist,,Scattered clouds (40-50%) 540 m  few clouds (10-30%) 900 m  cumulonimbus clouds   broken clouds (60-90%) 2700 m,2.0,20.0,
08.03.2020 06:30,21.0,758.6,759.0,94,Wind blowing from the south-southwest,2,,Light rain,,Scattered clouds (40-50%) 450 m  few clouds (10-30%) 900 m  cumulonimbus clouds   broken clouds (60-90%) 2700 m,2.0,20.0,
08.03.2020 06:00,22.0,758.6,759.0,88,Wind blowing from the west-northwest,1,,Light rain,,Scattered clouds (40-50%) 450 m  few clouds (10-30%) 900 m  cumulonimbus clouds   broken clouds (60-90%) 2700 m,1.8,20.0,
08.03.2020 05:30,22.0,757.8,758.2,88,Wind blowing from the north-northwest,1,,Mist,,Scattered clouds (40-50%) 540 m  few clouds (10-30%) 900 m  cumulonimbus clouds   broken clouds (60-90%) 3000 m,2.0,20.0,
08.03.2020 05:00,22.0,757.8,758.2,94,Calm  no wind,0,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,2.0,21.0,
08.03.2020 04:30,22.0,757.8,758.2,94,Wind blowing from the west-southwest,2,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,2.2,21.0,
08.03.2020 04:00,22.0,757.3,757.7,94,Wind blowing from the west,2,,Mist,,Scattered clouds (40-50%) 540 m  broken clouds (60-90%) 3000 m,2.2,21.0,
