Local time in Mengzi,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
10.01.2020 17:00,22.7,649.4,756.3,,43,Wind blowing from the west-southwest,4,,11,, ,,,13.9,23.9,,,,,,30.0,9.5,No precipitation,6,,,,
10.01.2020 14:00,23.6,650.3,757.0,-2.3,35,Wind blowing from the west,6,,9,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.9,24.5,,,600-1000,,,30.0,7.3,No precipitation,12,,,,
10.01.2020 11:00,21.6,652.6,759.5,,49,Wind blowing from the south,3,,7,no clouds, ,,,13.9,24.5,,,,,,30.0,10.4,No precipitation,6,,,,
10.01.2020 08:00,16.0,651.4,759.1,0.6,75,Wind blowing from the south,4,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.2,24.5,,,,,,30.0,11.6,No precipitation,12,,,,
10.01.2020 05:00,14.2,650.8,757.7,,86,Wind blowing from the east,2,,8,, ,,,13.2,24.5,,,,,,24.0,11.9,No precipitation,6,,,,
10.01.2020 02:00,15.3,651.3,758.2,-0.4,83,Wind blowing from the south-east,3,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.2,24.5,,,2500 or more  or no clouds.,,,30.0,12.4,No precipitation,12,,,,
09.01.2020 23:00,17.7,651.7,758.8,,68,Wind blowing from the south-southeast,3,,10,, ,,,13.2,24.5,,,,,,30.0,11.7,No precipitation,6,,,,
09.01.2020 20:00,18.9,651.1,759.1,0.5,63,Wind blowing from the east,2,,10,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.2,24.5,,,600-1000,,,30.0,11.7,No precipitation,12,,,,
09.01.2020 17:00,23.6,650.6,757.6,,40,Wind blowing from the west,4,,10,40%., ,,,13.2,24.5,,,600-1000,,,30.0,9.2,No precipitation,6,,,,
09.01.2020 14:00,23.2,651.6,758.5,-2.2,40,Wind blowing from the north-east,3,,8,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.2,23.2,,,600-1000,,,30.0,8.9,No precipitation,12,,,,
09.01.2020 11:00,19.9,653.8,761.6,,68,Wind blowing from the south-east,5,,10,20–30%., ,,,13.2,21.9,,,600-1000,,,30.0,13.8,No precipitation,6,,,,
09.01.2020 08:00,13.6,652.7,761.3,0.5,93,Wind blowing from the west-southwest,2,,11,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.6,21.9,,,600-1000,,,11.0,12.5,No precipitation,12,,,,
09.01.2020 05:00,13.9,652.2,759.9,,92,Wind blowing from the west-northwest,1,,11,, ,,,13.9,21.9,,,,,,14.0,12.6,No precipitation,6,,,,
09.01.2020 02:00,15.5,652.7,760.2,-0.1,84,Wind blowing from the south-southeast,2,,12,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,15.4,21.9,,,2500 or more  or no clouds.,,,26.0,12.8,No precipitation,12,,,,
08.01.2020 23:00,16.4,652.8,760.6,,80,Wind blowing from the south-east,6,,12,, ,,,14.5,21.9,,,,,,30.0,12.9,No precipitation,6,,,,
08.01.2020 20:00,17.6,651.9,759.9,1.0,73,Wind blowing from the south-southeast,6,,12,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.5,21.9,,,,,,30.0,12.7,No precipitation,12,,,,
08.01.2020 17:00,21.3,650.9,757.9,,56,Wind blowing from the south,7,,12,10%  or less  but not 0, ,,,14.5,21.9,,,600-1000,,,30.0,12.2,No precipitation,6,,,,
08.01.2020 14:00,21.1,651.9,759.3,-2.5,59,Wind blowing from the south,7,,12,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.5,22.1,,,600-1000,,,30.0,12.8,No precipitation,12,,,,
08.01.2020 11:00,19.1,654.4,762.4,,67,Wind blowing from the south-east,6,,11,, ,,,14.5,22.1,,,,,,30.0,12.8,No precipitation,6,,,,
08.01.2020 08:00,15.8,653.2,761.6,0.8,81,Wind blowing from the south-east,5,,11,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,,,,600-1000,,,30.0,12.5,No precipitation,12,,,,
08.01.2020 05:00,16.2,652.4,759.8,,80,Wind blowing from the south-east,6,,11,, ,,,9.9,22.1,,,,,,30.0,12.7,No precipitation,6,,,,
08.01.2020 02:00,15.5,653.2,760.7,-0.2,84,Wind blowing from the south-west,1,,,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.9,22.1,,,2500 or more  or no clouds.,,,30.0,12.8,No precipitation,12,,,,
07.01.2020 23:00,16.0,653.4,762.1,,81,Wind blowing from the south-southeast,4,,11,, ,,,9.9,22.1,,,,,,30.0,12.7,No precipitation,6,,,,
07.01.2020 20:00,16.6,652.6,762.1,0.6,78,Wind blowing from the south-southeast,6,,11,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.9,22.1,,,600-1000,,,30.0,12.8,No precipitation,12,,,,
07.01.2020 17:00,20.7,652.0,760.3,,58,Wind blowing from the south,6,,10,90  or more  but not 100%, ,,,9.9,22.1,,,600-1000,,,30.0,12.1,No precipitation,6,,,,
07.01.2020 14:00,21.3,652.8,760.6,-1.9,52,Wind blowing from the south,3,,,90  or more  but not 100%,Cloud development not observed or not observable. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.9,23.1,,,600-1000,,,30.0,11.1,No precipitation,12,,,,
07.01.2020 11:00,15.0,654.7,763.9,,84,Wind blowing from the west,2,,5,,Fog or ice fog. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.9,23.1,,,,,,14.0,12.3,0.1,6,,,,
07.01.2020 08:00,10.0,653.7,763.3,1.1,99,Wind blowing from the west-southwest,1,,7,100%.,Fog or ice fog  sky invisible  no appreciable change during the preceding hour. ,Fog or ice fog or thick haze.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,9.9,23.1,,,600-1000,,,0.3,9.9,No precipitation,12,,,,
07.01.2020 05:00,11.4,652.6,760.9,,96,Wind blowing from the east-southeast,2,,9,, ,,,11.4,23.1,,,,,,5.0,10.8,No precipitation,6,,,,
07.01.2020 02:00,13.7,653.4,761.1,0.4,93,Wind blowing from the south-west,1,,12,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.6,23.1,,,2500 or more  or no clouds.,,,20.0,12.6,No precipitation,12,,,,
06.01.2020 23:00,15.1,653.0,761.2,,87,Wind blowing from the east-southeast,3,,12,, ,,,12.6,23.1,,,,,,30.0,13.0,No precipitation,6,,,,
06.01.2020 20:00,17.1,651.4,759.8,0.9,75,Wind blowing from the south-southeast,4,,12,20–30%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.6,23.1,,,600-1000,,,30.0,12.6,No precipitation,12,,,,
06.01.2020 17:00,21.2,650.5,757.6,,53,Wind blowing from the south-southwest,3,,12,90  or more  but not 100%, ,,,12.6,23.1,,,600-1000,,,30.0,11.3,No precipitation,6,,,,
06.01.2020 14:00,22.6,650.9,757.5,-2.1,44,Wind blowing from the west-southwest,5,,13,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.6,22.7,,,600-1000,,,30.0,9.7,7.0,12,,,,
06.01.2020 11:00,18.5,653.0,760.9,,72,Wind blowing from the south-east,6,,13,60%., ,,,12.6,18.8,,,600-1000,,,30.0,13.4,7.0,6,,,,
06.01.2020 08:00,13.9,652.1,760.8,1.0,92,Wind blowing from the east-southeast,3,,13,50%.,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.6,18.7,,,600-1000,,,30.0,12.6,7.0,12,,,,
06.01.2020 05:00,15.5,651.1,758.8,,89,Wind blowing from the north,4,,13,,Rain  not freezing  intermittent  slight at time of observation. ,,,12.6,18.7,,,,,,28.0,13.7,0.8,6,,,,
06.01.2020 02:00,17.1,651.5,759.4,-0.5,76,Wind blowing from the east-southeast,7,,12,,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,,18.7,,,2500 or more  or no clouds.,,,30.0,12.8,No precipitation,12,,,,
05.01.2020 23:00,16.5,652.0,760.3,,79,Wind blowing from the east-southeast,7,,12,, ,,,12.6,18.7,,,,,,30.0,12.8,No precipitation,6,,,,
05.01.2020 20:00,16.4,651.9,760.8,0.9,80,Wind blowing from the south-east,6,,12,100%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.5,18.7,,,600-1000,,,30.0,12.9,0.2,12,,,,
05.01.2020 17:00,18.2,651.0,758.8,,70,Wind blowing from the south-southeast,8,,12,70 – 80%., ,,,12.5,19.0,,,600-1000,,,30.0,12.6,No precipitation,6,,,,
05.01.2020 14:00,16.8,652.2,760.8,-1.8,79,Wind blowing from the south-southeast,5,,12,90  or more  but not 100%,Cloud development not observed or not observable. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.5,20.1,,,2500 or more  or no clouds.,,,30.0,13.1,2.0,12,,,,
05.01.2020 11:00,15.8,654.0,763.2,,88,Wind blowing from the south-southeast,4,,12,90  or more  but not 100%,Rain  not freezing  intermittent  slight at time of observation. ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.5,20.1,,,,,,27.0,13.8,2.0,6,,,,
05.01.2020 08:00,12.7,653.2,762.3,1.5,95,Wind blowing from the west,1,,12,100%.,Rain (not freezing) not falling as shower(s). ,Rain.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.5,20.1,,,600-1000,,,30.0,11.9,5.0,12,,,,
05.01.2020 05:00,15.5,651.7,759.4,,85,Wind blowing from the south-east,6,,12,,Rain (not freezing) not falling as shower(s). ,,,12.5,20.1,,,,,,30.0,13.0,0.3,6,,,,
05.01.2020 02:00,13.9,652.6,760.8,-1.5,94,Wind blowing from the south-southeast,2,,13,,Rain (not freezing) not falling as shower(s). ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.5,20.1,,,2500 or more  or no clouds.,,,30.0,13.0,3.0,12,,,,
04.01.2020 23:00,13.3,654.1,762.8,,90,Wind blowing from the west-southwest,2,,13,, ,,,12.5,20.1,,,,,,30.0,11.7,3.0,6,,,,
04.01.2020 20:00,16.8,653.6,762.2,2.4,75,Wind blowing from the south-southeast,5,,13,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.8,20.1,,,2500 or more  or no clouds.,,,30.0,12.3,No precipitation,12,,,,
04.01.2020 17:00,18.8,651.2,758.9,,66,Wind blowing from the south-southeast,8,,13,70 – 80%., ,,,14.8,23.2,,,600-1000,,,30.0,12.3,No precipitation,6,,,,
04.01.2020 14:00,19.3,652.7,760.6,-2.1,63,Wind blowing from the south-southeast,7,,12,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,14.8,23.8,,,600-1000,,,30.0,12.1,No precipitation,12,,,,
04.01.2020 11:00,18.8,654.8,762.8,,67,Wind blowing from the south,7,,12,40%., ,,,14.8,23.9,,,600-1000,,,30.0,12.5,No precipitation,6,,,,
04.01.2020 08:00,14.9,654.1,762.5,0.4,83,Wind blowing from the east-southeast,4,,9,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.8,,,,600-1000,,,30.0,12.0,No precipitation,12,,,,
04.01.2020 05:00,15.4,653.7,761.1,,81,Wind blowing from the south-east,5,,9,, ,,,11.8,23.9,,,,,,30.0,12.2,No precipitation,6,,,,
04.01.2020 02:00,15.7,654.4,761.7,-0.5,84,Wind blowing from the south-east,4,,10,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.8,23.9,,,2500 or more  or no clouds.,,,30.0,13.0,No precipitation,12,,,,
03.01.2020 23:00,17.1,654.9,762.9,,79,Wind blowing from the south-east,5,,10,, ,,,11.8,23.9,,,,,,30.0,13.4,No precipitation,6,,,,
03.01.2020 20:00,18.1,654.2,763.3,0.7,68,Wind blowing from the south-east,3,,10,50%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.8,23.9,,,600-1000,,,30.0,12.1,No precipitation,12,,,,
03.01.2020 17:00,22.6,653.5,761.5,,46,Wind blowing from the west,5,,10,90  or more  but not 100%, ,,,11.8,23.9,,,,,,30.0,10.4,No precipitation,6,,,,
03.01.2020 14:00,23.6,654.7,762.2,-1.9,44,Wind blowing from the west-southwest,2,,5,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,11.8,23.9,,,600-1000,,,30.0,10.6,No precipitation,12,,,,
03.01.2020 11:00,18.7,656.6,765.1,,71,Wind blowing from the west-southwest,1,,6,40%., ,,,11.8,23.6,,,600-1000,,,25.0,13.3,No precipitation,6,,,,
03.01.2020 08:00,11.9,656.2,765.4,1.2,94,Wind blowing from the north-west,1,,6,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.7,23.6,,,600-1000,,,14.0,11.0,No precipitation,12,,,,
03.01.2020 05:00,12.5,655.0,763.2,,88,Wind blowing from the west-southwest,2,,7,, ,,,10.3,23.6,,,,,,25.0,10.6,No precipitation,6,,,,
03.01.2020 02:00,14.4,655.9,763.9,-0.7,83,Wind blowing from the south-southeast,3,,9,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.3,23.6,,,2500 or more  or no clouds.,,,30.0,11.6,No precipitation,12,,,,
02.01.2020 23:00,15.9,656.6,765.4,,75,Wind blowing from the east,3,,9,, ,,,10.3,23.6,,,,,,29.0,11.5,No precipitation,6,,,,
02.01.2020 20:00,19.0,655.9,765.3,1.0,59,Wind blowing from the north,1,,9,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.3,23.6,,,,,,30.0,10.8,No precipitation,12,,,,
02.01.2020 17:00,22.9,654.9,763.2,,46,Wind blowing from the west-southwest,5,,9,20–30%., ,,,10.3,23.6,,,600-1000,,,30.0,10.7,No precipitation,6,,,,
02.01.2020 14:00,22.6,656.1,764.4,-2.7,44,Wind blowing from the west-southwest,2,,7,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.3,22.7,,,600-1000,,,30.0,9.7,No precipitation,12,,,,
02.01.2020 11:00,17.7,658.8,768.2,,68,Wind blowing from the east-southeast,3,,,20–30%., ,,,10.3,21.0,,,600-1000,,,26.0,11.7,No precipitation,6,,,,
02.01.2020 08:00,10.7,657.8,768.2,1.0,96,Wind blowing from the west-southwest,1,,7,60%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,10.3,21.0,,,600-1000,,,11.0,10.1,No precipitation,12,,,,
02.01.2020 05:00,11.7,656.8,765.9,,94,Wind blowing from the south-west,1,,7,, ,,,11.7,21.0,,,,,,17.0,10.8,No precipitation,6,,,,
02.01.2020 02:00,12.8,657.1,766.1,-0.4,87,Wind blowing from the south-east,3,,8,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,12.7,21.0,,,2500 or more  or no clouds.,,,30.0,10.7,No precipitation,12,,,,
01.01.2020 23:00,14.3,657.5,766.8,,83,Wind blowing from the south-east,5,,9,, ,,,13.0,21.0,,,,,,30.0,11.5,No precipitation,6,,,,
01.01.2020 20:00,15.9,656.7,766.1,0.7,76,Wind blowing from the east,2,,9,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,13.0,21.0,,,600-1000,,,27.0,11.7,No precipitation,12,,,,
01.01.2020 17:00,20.2,656.0,764.6,,52,Wind blowing from the west-southwest,4,,9,90  or more  but not 100%, ,,,13.0,21.0,,,600-1000,,,30.0,10.0,No precipitation,6,,,,
