Local time in Yumen,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss
03.02.2020 02:00,-10.6,635.4,770.5,,39,Wind blowing from the south-west,4,,4,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.2,1.9,,,2500 or more  or no clouds.,,,30.0,-22.1,No precipitation,12,,,,
02.02.2020 20:00,-4.5,637.3,774.8,-0.2,33,Wind blowing from the south-east,2,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.2,1.9,,,,,,30.0,-18.6,No precipitation,12,,,,
02.02.2020 17:00,1.6,637.5,773.2,,21,Wind blowing from the east-southeast,2,,5,no clouds, ,,,-16.2,1.6,,,,,,30.0,-18.3,No precipitation,6,,,,
02.02.2020 14:00,-1.5,638.5,775.3,-1.6,28,Wind blowing from the east-northeast,3,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.2,2.1,,,,,,30.0,-17.6,No precipitation,12,,,,
02.02.2020 11:00,-8.4,640.1,777.7,,47,Wind blowing from the east,2,,,no clouds, ,,,,,,,,,,30.0,-17.9,,,,,,
02.02.2020 08:00,-15.0,639.8,777.7,0.0,72,Wind blowing from the east-southeast,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.7,2.1,,,,,,30.0,-19.0,No precipitation,12,,,,
02.02.2020 05:00,-14.7,639.8,776.2,,70,Wind blowing from the south,1,,10,, ,,,-14.7,2.1,,,,,,27.0,-19.0,No precipitation,6,,,,
02.02.2020 02:00,-14.1,640.3,776.8,,63,Wind blowing from the south,2,,12,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.1,2.1,,,2500 or more  or no clouds.,,,30.0,-19.7,No precipitation,12,,,,
01.02.2020 20:00,-3.9,639.8,775.6,1.3,39,Wind blowing from the west-southwest,3,,,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.3,2.1,,,,,,30.0,-16.1,No precipitation,12,,,,
01.02.2020 17:00,1.3,638.5,772.4,,25,Wind blowing from the west,6,,,no clouds, ,,,,,,,,,,30.0,-16.5,,,,,,
01.02.2020 14:00,0.4,638.4,773.0,-0.4,30,Wind blowing from the west-northwest,6,,10,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-9.3,1.6,,,,,,30.0,-15.5,No precipitation,12,,,,
01.02.2020 11:00,-3.2,638.8,773.9,,42,Wind blowing from the west,5,,,20–30%., ,,,,,,,2500 or more  or no clouds.,,,30.0,-14.5,,,,,,
01.02.2020 08:00,-7.6,637.9,773.5,0.3,56,Wind blowing from the west,4,,5,90  or more  but not 100%,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.3,1.6,,,2500 or more  or no clouds.,,,30.0,-15.0,No precipitation,12,,,,
01.02.2020 05:00,-6.6,637.6,771.2,,53,Wind blowing from the west,3,,6,, ,,,-14.3,1.6,,,,,,30.0,-14.7,No precipitation,6,,,,
01.02.2020 02:00,-8.7,637.6,772.3,,56,Wind blowing from the south-west,2,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.3,1.6,,,2500 or more  or no clouds.,,,30.0,-16.0,No precipitation,12,,,,
31.01.2020 20:00,-4.4,637.3,774.4,0.9,38,Wind blowing from the west,2,,6,70 – 80%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.3,1.6,,,2500 or more  or no clouds.,,,30.0,-16.8,No precipitation,12,,,,
31.01.2020 17:00,1.3,636.4,771.5,,27,Wind blowing from the west,3,,6,70 – 80%., ,,,-14.3,2.8,,,2500 or more  or no clouds.,,,30.0,-15.6,No precipitation,6,,,,
31.01.2020 14:00,-0.3,636.6,771.7,-1.1,35,Wind blowing from the west-northwest,2,,6,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.3,3.2,,,2500 or more  or no clouds.,,,30.0,-14.2,No precipitation,12,,,,
31.01.2020 11:00,-4.5,637.7,773.8,,45,Wind blowing from the south-west,1,,,no clouds, ,,,,,,,,,,27.0,-14.8,,,,,,
31.01.2020 08:00,-13.5,637.0,774.1,0.5,70,Wind blowing from the south-southwest,2,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.1,3.2,,,,,,30.0,-17.9,No precipitation,12,,,,
31.01.2020 05:00,-13.1,636.5,771.4,,70,Wind blowing from the south-west,2,,4,, ,,,-15.1,3.2,,,,,,30.0,-17.5,No precipitation,6,,,,
31.01.2020 02:00,-11.1,637.0,771.7,,60,Wind blowing from the south-west,2,,5,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.1,3.2,,,2500 or more  or no clouds.,,,30.0,-17.4,No precipitation,12,,,,
30.01.2020 20:00,-4.7,636.8,774.2,0.7,37,Wind blowing from the west-northwest,1,,5,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.1,3.2,,,,,,27.0,-17.4,No precipitation,12,,,,
30.01.2020 17:00,2.5,636.1,770.7,,23,Wind blowing from the north-west,2,,5,no clouds, ,,,-15.1,3.9,,,,,,30.0,-16.5,No precipitation,6,,,,
30.01.2020 14:00,1.6,636.5,771.1,-1.2,24,Wind blowing from the north-east,2,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-15.1,4.0,,,,,,30.0,-16.7,No precipitation,12,,,,
30.01.2020 11:00,-3.0,637.7,773.6,,35,Wind blowing from the south-west,2,,,no clouds, ,,,,,,,,,,30.0,-16.6,,,,,,
30.01.2020 08:00,-14.7,637.3,774.8,0.3,64,Wind blowing from the south-southwest,1,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.7,4.0,,,,,,30.0,-20.1,No precipitation,12,,,,
30.01.2020 05:00,-12.1,637.0,771.4,,55,Wind blowing from the south-southwest,4,,5,, ,,,-14.5,4.0,,,,,,30.0,-19.4,No precipitation,6,,,,
30.01.2020 02:00,-11.3,637.4,772.0,,56,Wind blowing from the south-west,3,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.5,4.0,,,2500 or more  or no clouds.,,,30.0,-18.5,No precipitation,12,,,,
29.01.2020 20:00,-4.7,638.0,775.3,0.1,35,Wind blowing from the west-southwest,1,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.5,4.0,,,,,,24.0,-18.1,No precipitation,12,,,,
29.01.2020 17:00,3.9,637.9,772.8,,19,Wind blowing from the west-northwest,3,,7,no clouds, ,,,-14.5,4.0,,,,,,30.0,-17.6,No precipitation,6,,,,
29.01.2020 14:00,2.6,638.5,773.5,-1.1,23,Wind blowing from the west-northwest,4,,7,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.5,3.8,,,,,,30.0,-16.4,No precipitation,12,,,,
29.01.2020 11:00,-2.5,639.6,775.7,,32,Wind blowing from the west,4,,,no clouds, ,,,,,,,,,,30.0,-16.9,,,,,,
29.01.2020 08:00,-13.4,639.0,776.8,0.5,61,Wind blowing from the west,2,,5,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.5,3.8,,,2500 or more  or no clouds.,,,30.0,-19.4,No precipitation,12,,,,
29.01.2020 05:00,-13.6,638.5,773.8,,58,Wind blowing from the south-west,2,,,, ,,,,,,,,,,30.0,-20.2,,,,,,
29.01.2020 02:00,-11.9,638.4,773.6,,55,Wind blowing from the south-southwest,3,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.4,3.8,,,2500 or more  or no clouds.,,,30.0,-19.2,No precipitation,12,,,,
28.01.2020 20:00,-5.6,638.3,776.0,1.0,37,Wind blowing from the west-southwest,2,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.4,3.8,,,,,,30.0,-18.2,No precipitation,12,,,,
28.01.2020 17:00,3.2,637.3,772.2,,19,Wind blowing from the west-northwest,4,,,, ,,,,,,,,,,30.0,-18.2,,,,,,
28.01.2020 14:00,1.5,637.3,772.4,-0.3,26,Wind blowing from the north-west,2,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.4,1.5,,,,,,30.0,-15.9,No precipitation,12,,,,
28.01.2020 11:00,-4.9,637.6,774.3,,42,Wind blowing from the west-northwest,1,,,no clouds, ,,,,,,,,,,30.0,-16.1,,,,,,
28.01.2020 08:00,-13.8,636.6,774.1,0.5,64,Wind blowing from the south-west,3,,4,40%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.9,1.3,,,2500 or more  or no clouds.,,,30.0,-19.2,No precipitation,12,,,,
28.01.2020 05:00,-13.1,636.1,771.4,,64,Wind blowing from the south-west,3,,7,, ,,,-14.9,1.3,,,,,,30.0,-18.6,No precipitation,6,,,,
28.01.2020 02:00,-12.4,636.1,771.4,,63,Wind blowing from the south-west,2,,7,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.9,1.3,,,2500 or more  or no clouds.,,,30.0,-18.1,No precipitation,12,,,,
27.01.2020 20:00,-6.2,636.1,773.6,0.7,43,Wind blowing from the west-southwest,2,,8,10%  or less  but not 0,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.9,1.3,,,2500 or more  or no clouds.,,,30.0,-16.9,No precipitation,12,,,,
27.01.2020 17:00,0.8,635.4,770.7,,27,Wind blowing from the west,4,,8,60%., ,,,-14.9,1.3,,,2500 or more  or no clouds.,,,30.0,-16.0,No precipitation,6,,,,
27.01.2020 14:00,-0.1,635.7,771.4,-0.8,32,Wind blowing from the west-northwest,4,,8,20–30%.,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-14.9,1.1,,,2500 or more  or no clouds.,,,30.0,-15.1,No precipitation,12,,,,
27.01.2020 11:00,-4.9,636.5,773.2,,45,Wind blowing from the west,3,,,no clouds, ,,,,,,,,,,30.0,-15.2,,,,,,
27.01.2020 08:00,-14.3,635.8,773.3,0.0,73,Wind blowing from the south-west,2,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.4,1.1,,,,,,30.0,-18.1,No precipitation,12,,,,
27.01.2020 05:00,-13.9,635.8,771.2,,72,Wind blowing from the south-southwest,2,,5,, ,,,-16.4,1.1,,,,,,30.0,-17.9,No precipitation,6,,,,
27.01.2020 02:00,-14.0,636.1,771.9,,72,Wind blowing from the south-west,2,,6,,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.4,1.1,,,2500 or more  or no clouds.,,,30.0,-18.0,No precipitation,12,,,,
26.01.2020 20:00,-6.2,636.3,774.1,,47,Wind blowing from the west,2,,6,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.4,1.1,,,,,,30.0,-15.9,No precipitation,12,,,,
26.01.2020 17:00,0.6,635.3,770.7,,32,Wind blowing from the west-northwest,3,,,no clouds, ,,,,,,,,,,30.0,-14.5,,,,,,
26.01.2020 14:00,-0.4,635.2,769.9,-0.8,35,Wind blowing from the north-northwest,2,,4,no clouds,Cloud development not observed or not observable. ,Cloud covering 1/2 or less of the sky throughout the appropriate period.,Cloud covering 1/2 or less of the sky throughout the appropriate period.,-16.4,1.2,,,,,,30.0,-14.3,No precipitation,12,,,,
26.01.2020 11:00,-6.9,636.0,773.1,,51,Wind blowing from the west,2,,,no clouds, ,,,,,,,,,,30.0,-15.5,,,,,,
